"id"	"蜡质厚薄"	"科名"	"子叶面积"	"钠含量"	"保存编号"	"品种名称"	"叶盖面直径"	"种子产量"	"染色体倍性"	"种子成熟期"	"粒性"	"开花盛期"	"白粉病"	"根头大小"	"省"	"抽苔盛期"	"译名"	"根沟深浅"	"类型"	"当年抽苔率"	"库编号"	"肉质粗细"	"育性"	"蔗糖产量"	"学名"	"统一编号"	"黄花毒病"	"叶柄宽"	"块根深度"	"果盖脱落率"	"处署绿叶"	"种子成熟度"	"叶面形状"	"块根形状"	"幼苗百株重"	"钾含量"	"种子发芽率"	"花粉量"	"叶柄色"	"子叶大小"	"处署枯叶"	"褐斑病"	"属名"	"单粒率"	"结实密度"	"株型"	"苗期生长势"	"保存单位"	"叶色"	"种株株型"	"氮含量"	"叶丛型"	"根腐病"	"备注"	"叶肉厚薄"	"蔗糖含量"	"叶缘形"	"叶形"	"维管束环数"	"根叶比值"	"叶柄长"	"下胚轴色"	"叶面多毛性"	"茎叶产量"	"经济类型"	"种子单粒率"	"块根产量吨"	"块根产量"	"不育率"	"品种来源"	"抽苔率"	"叶数"	"种子千粒重"	"根皮光滑"	"出苗盛期"	"蔗糖产量吨"	"根肉色"
"319"	"中"	"Chenopodiaceae(藜科)"	"142.10"	"4.180"	"X11002"	"S.S.LOF442"	"86.0"	"40.00"	"2x"	"7.27"	"多"	"6.10"	"--"	"大"	"国外"	"5.22"	"S.S.LOF442"	"浅"	"国外"	"0.00"	"I6A00392"	"细"	"可育"	"703.73"	"Beta vulgaris L.(甜菜)"	"ZT000492"	"--"	"中"	"22.8"	"--"	"--"	"100.0"	"波浪"	"楔形"	"909.10"	"7.210"	"90.0"	"多"	"绿"	"--"	"--"	"97.0"	"Beta(甜菜属)"	"0"	"19.2"	"--"	"旺"	"中国新疆"	"绿"	"混合"	"3.150"	"斜立"	"--"	"--"	"薄"	"13.80"	"大波"	"犁铧"	"7"	"3.000"	"长"	"混"	"光滑"	"1699.83"	"E"	"--"	"76.49"	"5099.49"	"0"	"罗马尼亚"	"100.00"	"33.0"	"21.0"	"较光滑"	"5.01"	"10.56"	"白"
"320"	"厚"	"Chenopodiaceae(藜科)"	"164.20"	"5.400"	"X11004"	"Lovrin-62"	"101.8"	"41.40"	"2x"	"7.28"	"多"	"6.10"	"--"	"大"	"国外"	"5.20"	"Lovrin-62"	"浅"	"国外"	"0.00"	"I6A00393"	"细"	"可育"	"633.17"	"Beta vulgaris L.(甜菜)"	"ZT000493"	"--"	"中"	"17.3"	"--"	"--"	"100.0"	"波浪"	"圆锥"	"1050.00"	"6.700"	"92.5"	"多"	"绿"	"--"	"--"	"51.4"	"Beta(甜菜属)"	"0"	"20.6"	"--"	"旺"	"中国新疆"	"绿"	"多茎"	"4.400"	"斜立"	"--"	"--"	"厚"	"17.00"	"大波"	"犁铧"	"7"	"1.522"	"长"	"混"	"光滑"	"7649.73"	"N"	"--"	"60.49"	"4032.93"	"0"	"罗马尼亚"	"100.00"	"34.8"	"24.0"	"光滑"	"5.01"	"9.50"	"淡黄"
"321"	"厚"	"Chenopodiaceae(藜科)"	"112.70"	"5.030"	"X15001"	"--"	"85.8"	"150.70"	"2x"	"7.29"	"多"	"6.10"	"--"	"小"	"国外"	"5.22"	"--"	"浅"	"国外"	"0.00"	"I6A00394"	"细"	"可育"	"542.58"	"Beta vulgaris L.(甜菜)"	"ZT000494"	"--"	"中"	"17.3"	"--"	"--"	"100.0"	"平滑"	"楔形"	"1200.00"	"7.420"	"97.5"	"较多"	"绿"	"--"	"--"	"72.0"	"Beta(甜菜属)"	"0"	"19.8"	"--"	"旺"	"中国新疆"	"绿"	"混合"	"8.070"	"斜立"	"--"	"--"	"厚"	"14.60"	"中波"	"犁铧"	"7"	"1.791"	"长"	"混"	"光滑"	"2074.79"	"LL"	"--"	"55.74"	"3716.29"	"0"	"保加利亚"	"100.00"	"36.8"	"20.0"	"光滑"	"5.03"	"8.14"	"淡黄"
"322"	"厚"	"Chenopodiaceae(藜科)"	"178.30"	"4.030"	"X16001"	"Nowagemo"	"94.6"	"75.70"	"2x"	"8.02"	"多"	"6.18"	"--"	"大"	"国外"	"5.24"	"Nowagemo"	"浅"	"国外"	"0.00"	"I6A00395"	"细"	"可育"	"706.43"	"Beta vulgaris L.(甜菜)"	"ZT000495"	"--"	"中"	"23.5"	"--"	"--"	"100.0"	"波浪"	"圆锥"	"714.30"	"6.330"	"95.0"	"较多"	"淡绿"	"--"	"--"	"90.0"	"Beta(甜菜属)"	"0"	"21.6"	"--"	"较旺"	"中国新疆"	"绿"	"多茎"	"2.460"	"斜立"	"--"	"--"	"厚"	"15.70"	"大波"	"犁铧"	"6"	"2.000"	"中"	"混"	"光滑"	"1249.77"	"N"	"--"	"67.49"	"4499.55"	"0"	"奥地利"	"86.70"	"36.0"	"17.0"	"光滑"	"5.04"	"10.60"	"白"
"323"	"中"	"Chenopodiaceae(藜科)"	"141.70"	"4.100"	"X04001"	"GW2"	"87.6"	"--"	"2x"	"7.29"	"多"	"6.06"	"--"	"小"	"国外"	"5.22"	"GW2"	"浅"	"国外"	"0.00"	"I6A00543"	"细"	"可育"	"604.10"	"Beta vulgaris L.(甜菜)"	"ZT000497"	"MS"	"中"	"20.5"	"--"	"26.8"	"--"	"波浪"	"圆锥"	"700.00"	"5.700"	"--"	"多"	"淡绿"	"--"	"7.8"	"48.0"	"Beta(甜菜属)"	"0"	"19.2"	"--"	"--"	"--"	"绿"	"多茎"	"4.770"	"斜立"	"--"	"--"	"薄"	"14.50"	"大波"	"犁铧"	"7"	"1.453"	"长"	"淡绿"	"光滑"	"2866.40"	"N"	"--"	"--"	"4166.30"	"0"	"美国"	"100.00"	"--"	"25.0"	"光滑"	"4.26"	"--"	"白"
"324"	"厚"	"Chenopodiaceae(藜科)"	"118.60"	"5.630"	"X04004"	"GW65"	"86.2"	"13.00"	"2x"	"7.27"	"多"	"6.06"	"--"	"大"	"国外"	"5.22"	"GW65"	"浅"	"国外"	"0.00"	"I6A00544"	"细"	"可育"	"564.10"	"Beta vulgaris L.(甜菜)"	"ZT000498"	"S"	"中"	"22.5"	"--"	"35.6"	"--"	"平滑"	"圆锥"	"1125.00"	"7.070"	"90.5"	"较多"	"绿"	"--"	"10.6"	"68.0"	"Beta(甜菜属)"	"0"	"17.0"	"--"	"--"	"--"	"绿"	"混合"	"5.700"	"斜立"	"--"	"--"	"薄"	"12.40"	"中波"	"犁铧"	"7"	"1.819"	"长"	"混"	"光滑"	"2499.30"	"LL"	"--"	"--"	"4543.50"	"0"	"美国"	"100.00"	"--"	"18.0"	"较光滑"	"4.26"	"--"	"白"
"325"	"厚"	"Chenopodiaceae(藜科)"	"151.80"	"5.370"	"X04005"	"GW267"	"81.0"	"13.40"	"2x"	"7.29"	"多"	"6.06"	"--"	"小"	"国外"	"5.20"	"GW267"	"深"	"国外"	"0.00"	"I6A00545"	"细"	"可育"	"549.40"	"Beta vulgaris L.(甜菜)"	"ZT000499"	"S"	"中"	"28.5"	"--"	"36.0"	"--"	"平滑"	"圆锥"	"880.00"	"6.830"	"93.5"	"多"	"绿"	"--"	"10.2"	"70.0"	"Beta(甜菜属)"	"0"	"18.4"	"--"	"--"	"--"	"绿"	"混合"	"5.300"	"斜立"	"--"	"--"	"薄"	"13.40"	"中波"	"犁铧"	"7"	"1.634"	"长"	"混"	"光滑"	"2508.10"	"LL"	"--"	"--"	"4099.60"	"0"	"美国"	"100.00"	"--"	"19.0"	"光滑"	"4.26"	"--"	"白"
"326"	"中"	"Chenopodiaceae(藜科)"	"135.70"	"6.450"	"X04006"	"GW647"	"97.8"	"12.30"	"2x"	"7.27"	"多"	"6.06"	"--"	"小"	"国外"	"5.19"	"GW647"	"浅"	"国外"	"0.00"	"I6A00546"	"细"	"可育"	"638.90"	"Beta vulgaris L.(甜菜)"	"ZT000500"	"MS"	"中"	"25.5"	"4.0"	"32.6"	"100.0"	"平滑"	"圆锥"	"1050.00"	"5.780"	"90.0"	"较多"	"淡绿"	"--"	"8.4"	"58.0"	"Beta(甜菜属)"	"0"	"20.8"	"--"	"较旺"	"--"	"绿"	"混合"	"5.100"	"斜立"	"--"	"--"	"薄"	"14.20"	"中波"	"犁铧"	"7"	"1.636"	"长"	"红"	"光滑"	"2749.70"	"N"	"--"	"--"	"4499.60"	"0"	"美国"	"100.00"	"--"	"16.0"	"光滑"	"4.24"	"--"	"白"
"327"	"中"	"Chenopodiaceae(藜科)"	"187.70"	"3.750"	"X04008"	"MoNo-HYA2"	"86.8"	"10.30"	"2x"	"8.01"	"单"	"6.09"	"--"	"小"	"国外"	"5.25"	"MoNo-HYA2"	"深"	"国外"	"0.00"	"I6A00547"	"细"	"可育"	"758.00"	"Beta vulgaris L.(甜菜)"	"ZT000501"	"MS"	"中"	"22.0"	"--"	"35.8"	"100.0"	"平滑"	"圆锥"	"850.00"	"5.300"	"90.5"	"少"	"绿"	"--"	"8.0"	"73.3"	"Beta(甜菜属)"	"20"	"22.4"	"--"	"较旺"	"--"	"绿"	"混合"	"2.660"	"斜立"	"--"	"--"	"厚"	"16.60"	"大波"	"犁铧"	"7"	"2.228"	"长"	"红"	"光滑"	"2049.40"	"N"	"20"	"--"	"4566.20"	"0"	"美国"	"90.00"	"--"	"19.0"	"光滑"	"5.10"	"--"	"白"
"328"	"厚"	"Chenopodiaceae(藜科)"	"143.90"	"3.300"	"X04009"	"MoNo-HYE1"	"91.0"	"10.90"	"2x"	"7.27"	"单"	"6.10"	"--"	"大"	"国外"	"5.19"	"MoNo-HYE1"	"浅"	"国外"	"0.00"	"I6A00548"	"细"	"可育"	"689.90"	"Beta vulgaris L.(甜菜)"	"ZT000502"	"R"	"中"	"17.3"	"2.0"	"33.4"	"100.0"	"平滑"	"圆锥"	"700.00"	"5.870"	"95.0"	"多"	"淡绿"	"--"	"8.4"	"94.0"	"Beta(甜菜属)"	"2"	"20.0"	"--"	"较旺"	"--"	"绿"	"多茎"	"3.190"	"斜立"	"--"	"--"	"厚"	"15.00"	"中波"	"犁铧"	"8"	"1.200"	"中"	"红"	"光滑"	"3833.00"	"N"	"31"	"--"	"4599.50"	"0"	"美国"	"100.00"	"--"	"17.0"	"光滑"	"4.29"	"--"	"白"
"329"	"厚"	"Chenopodiaceae(藜科)"	"115.60"	"6.000"	"X05005"	"导a一号"	"98.4"	"12.00"	"2x"	"7.28"	"多"	"6.08"	"--"	"大"	"国外"	"5.21"	"DAO aYI HAO"	"浅"	"国外"	"0.00"	"I6A00549"	"细"	"可育"	"67.09"	"Beta vulgaris L.(甜菜)"	"ZT000503"	"HS"	"宽"	"22.5"	"--"	"29.4"	"99.0"	"平滑"	"圆锥"	"480.00"	"7.420"	"92.0"	"少"	"绿"	"--"	"10.6"	"77.8"	"Beta(甜菜属)"	"0"	"21.4"	"--"	"较旺"	"--"	"绿"	"多茎"	"5.460"	"斜立"	"--"	"--"	"厚"	"14.80"	"中波"	"犁铧"	"6"	"2.240"	"中"	"混"	"光滑"	"2023.60"	"N"	"--"	"--"	"4532.90"	"0"	"日本"	"100.00"	"--"	"19.0"	"光滑"	"4.28"	"--"	"白"
"330"	"中"	"Chenopodiaceae(藜科)"	"143.50"	"4.560"	"X07001"	"CeSeNa-Z"	"81.0"	"9.40"	"2x"	"7.27"	"多"	"6.06"	"--"	"大"	"国外"	"5.19"	"CeSeNa-Z"	"浅"	"国外"	"0.00"	"--"	"细"	"可育"	"555.40"	"Beta vulgaris L.(甜菜)"	"ZT000504"	"MS"	"中"	"22.7"	"0.5"	"24.0"	"100.0"	"光滑"	"圆锥"	"1020.00"	"6.400"	"87.0"	"较多"	"绿"	"--"	"9.4"	"71.1"	"Beta(甜菜属)"	"0"	"21.4"	"--"	"旺"	"--"	"绿"	"混合"	"3.720"	"斜立"	"--"	"--"	"厚"	"16.10"	"大波"	"犁铧"	"6"	"1.600"	"长"	"淡绿"	"光滑"	"2156.00"	"LL"	"--"	"--"	"3449.70"	"0"	"意大利"	"100.00"	"--"	"21.0"	"光滑"	"4.26"	"--"	"淡黄"
"331"	"厚"	"Chenopodiaceae(藜科)"	"147.10"	"6.640"	"X09002"	"H.PoLY Ploid"	"98.2"	"13.70"	"2x"	"7.29"	"多"	"6.09"	"--"	"大"	"国外"	"5.20"	"H.PoLY Ploid"	"浅"	"国外"	"0.00"	"I6A00568"	"细"	"可育"	"596.30"	"Beta vulgaris L.(甜菜)"	"ZT000505"	"MS"	"中"	"24.5"	"0.5"	"34.0"	"100.0"	"波浪"	"圆锥"	"800.00"	"5.500"	"85.5"	"较多"	"绿"	"--"	"8.8"	"80.0"	"Beta(甜菜属)"	"0"	"18.8"	"--"	"较旺"	"--"	"绿"	"混合"	"7.880"	"斜立"	"--"	"--"	"薄"	"5.50"	"大波"	"犁铧"	"6"	"2.100"	"中"	"混"	"光滑"	"2253.70"	"LL"	"--"	"--"	"4732.90"	"0"	"瑞典"	"93.80"	"--"	"15.0"	"较光滑"	"4.27"	"--"	"淡黄"
"332"	"薄"	"Chenopodiaceae(藜科)"	"153.36"	"1.877"	"D02015"	"Mono Hope"	"65.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"Mono Hope"	"浅"	"国外"	"2.56"	"I6A00298"	"粗"	"可育"	"463.95"	"Beta vulgaris L.(甜菜)"	"ZT000526"	"--"	"中"	"18.0"	"--"	"--"	"100.0"	"波浪"	"圆锥"	"1540.92"	"3.670"	"70.0"	"--"	"绿"	"--"	"--"	"HS"	"Beta(甜菜属)"	"4"	"--"	"--"	"较弱"	"甜菜研究所"	"绿"	"--"	"3.337"	"斜立"	"5.13"	"--"	"薄"	"13.39"	"中波"	"犁铧"	"5"	"6.212"	"短"	"混"	"光滑"	"556.99"	"--"	"--"	"51.90"	"3459.95"	"0"	"日本"	"--"	"43.8"	"23.0"	"光滑"	"--"	"6.96"	"白"
"333"	"厚"	"Chenopodiaceae(藜科)"	"105.96"	"5.070"	"D05028"	"单ACH30"	"70.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"DAN ACH30"	"浅"	"国外"	"0.00"	"I6A00299"	"细"	"可育"	"219.37"	"Beta vulgaris L.(甜菜)"	"ZT000527"	"--"	"宽"	"18.6"	"2.0"	"--"	"100.0"	"波浪"	"圆锥"	"1400.00"	"3.980"	"91.0"	"--"	"绿"	"--"	"--"	"HS"	"Beta(甜菜属)"	"10"	"--"	"--"	"较旺"	"中国农业科学院"	"绿"	"--"	"2.263"	"斜立"	"--"	"--"	"厚"	"12.28"	"中波"	"犁铧"	"6"	"5.116"	"短"	"混"	"光滑"	"348.67"	"--"	"--"	"26.76"	"1783.88"	"0"	"美国"	"--"	"44.7"	"19.0"	"光滑"	"--"	"3.29"	"白"
"334"	"薄"	"Chenopodiaceae(藜科)"	"158.17"	"4.648"	"D05029"	"86-29/10-22"	"85.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"大"	"国外"	"--"	"86-29/10-22"	"浅"	"国外"	"0.00"	"I6A00300"	"细"	"可育"	"191.47"	"Beta vulgaris L.(甜菜)"	"ZT000528"	"--"	"宽"	"16.4"	"1.0"	"--"	"90.0"	"波浪"	"圆锥"	"1040.00"	"5.140"	"79.0"	"--"	"绿"	"--"	"--"	"HS"	"Beta(甜菜属)"	"0"	"--"	"--"	"弱"	"甜菜研究所"	"绿"	"--"	"11.172"	"匍匐"	"8.33"	"--"	"薄"	"11.95"	"中波"	"犁铧"	"6"	"11.449"	"短"	"混"	"光滑"	"139.83"	"--"	"--"	"24.01"	"1600.95"	"0"	"美国"	"--"	"42.0"	"23.0"	"光滑"	"--"	"2.87"	"白"
"335"	"厚"	"Chenopodiaceae(藜科)"	"122.93"	"3.578"	"D08002"	"RIEOR"	"75.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"RIEOR"	"深"	"国外"	"0.00"	"I6A00301"	"细"	"可育"	"394.18"	"Beta vulgaris L.(甜菜)"	"ZT000529"	"--"	"中"	"18.6"	"--"	"--"	"100.0"	"波浪"	"圆锥"	"749.00"	"4.290"	"73.0"	"--"	"绿"	"--"	"--"	"S"	"Beta(甜菜属)"	"0"	"--"	"--"	"较旺"	"甜菜研究所"	"绿"	"--"	"10.858"	"斜立"	"19.15"	"--"	"薄"	"14.19"	"中波"	"犁铧"	"8"	"6.250"	"中"	"混"	"光滑"	"444.06"	"--"	"--"	"41.63"	"2775.24"	"0"	"比利时"	"--"	"34.7"	"38.0"	"光滑"	"--"	"5.91"	"白"
"336"	"薄"	"Chenopodiaceae(藜科)"	"122.21"	"2.528"	"D13003"	"S.Beta T33/4453"	"70.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"S.Beta T33/4453"	"浅"	"国外"	"0.00"	"I6A00302"	"细"	"可育"	"313.38"	"Beta vulgaris L.(甜菜)"	"ZT000530"	"--"	"中"	"18.4"	"3.0"	"--"	"100.0"	"波浪"	"圆锥"	"1098.00"	"2.100"	"90.0"	"--"	"绿"	"--"	"--"	"HS"	"Beta(甜菜属)"	"0"	"--"	"--"	"中"	"甜菜研究所"	"绿"	"--"	"1.301"	"斜立"	"--"	"--"	"厚"	"18.03"	"小波"	"犁铧"	"6"	"4.575"	"短"	"混"	"光滑"	"379.37"	"--"	"--"	"26.04"	"1735.68"	"0"	"英国"	"--"	"34.0"	"32.0"	"光滑"	"--"	"4.70"	"白"
"337"	"厚"	"Chenopodiaceae(藜科)"	"101.61"	"2.522"	"D18007"	"Bod-165"	"65.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"Bod-165"	"深"	"国外"	"0.00"	"I6A00303"	"细"	"可育"	"369.92"	"Beta vulgaris L.(甜菜)"	"ZT000531"	"--"	"中"	"15.2"	"1.0"	"--"	"90.0"	"波浪"	"圆锥"	"788.00"	"3.150"	"62.0"	"--"	"绿"	"--"	"--"	"S"	"Beta(甜菜属)"	"0"	"--"	"--"	"中"	"甜菜研究所"	"绿"	"--"	"0.788"	"斜立"	"4.65"	"--"	"薄"	"16.03"	"小波"	"犁铧"	"10"	"3.747"	"中"	"混"	"光滑"	"588.67"	"--"	"--"	"33.08"	"2205.49"	"0"	"罗马尼亚"	"--"	"46.3"	"30.0"	"光滑"	"--"	"5.55"	"白"
"338"	"薄"	"Chenopodiaceae(藜科)"	"113.70"	"3.663"	"D19025"	"YkPaHa"	"65.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"YkPaHa"	"浅"	"国外"	"0.00"	"I6A00304"	"细"	"可育"	"184.65"	"Beta vulgaris L.(甜菜)"	"ZT000532"	"--"	"中"	"17.6"	"--"	"--"	"90.0"	"波浪"	"圆锥"	"748.00"	"2.630"	"98.0"	"--"	"淡绿"	"--"	"--"	"HS"	"Beta(甜菜属)"	"0"	"--"	"--"	"中"	"甜菜研究所"	"淡绿"	"--"	"11.400"	"斜立"	"--"	"--"	"薄"	"12.90"	"小波"	"犁铧"	"6"	"24.115"	"短"	"混"	"光滑"	"59.27"	"--"	"--"	"21.44"	"1429.28"	"0"	"苏联"	"--"	"41.2"	"25.0"	"光滑"	"--"	"2.77"	"白"
"339"	"薄"	"Chenopodiaceae(藜科)"	"118.99"	"5.243"	"D19026"	"PamoHxkaq-931"	"65.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"大"	"国外"	"--"	"PamoHxkaq-931"	"深"	"国外"	"0.00"	"I6A00305"	"细"	"可育"	"314.61"	"Beta vulgaris L.(甜菜)"	"ZT000533"	"--"	"中"	"14.9"	"--"	"--"	"90.0"	"波浪"	"圆锥"	"1308.01"	"5.070"	"96.0"	"--"	"绿"	"--"	"--"	"MS"	"Beta(甜菜属)"	"0"	"--"	"--"	"中"	"甜菜研究所"	"绿"	"--"	"7.944"	"斜立"	"6.52"	"--"	"薄"	"12.84"	"中波"	"犁铧"	"8"	"5.623"	"中"	"绿"	"光滑"	"435.14"	"--"	"--"	"36.70"	"2446.88"	"0"	"苏联"	"--"	"47.8"	"36.0"	"光滑"	"--"	"4.72"	"白"
"340"	"薄"	"Chenopodiaceae(藜科)"	"130.16"	"6.065"	"D20002"	"MoNoDoRo"	"75.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"大"	"国外"	"--"	"MoNoDoRo"	"深"	"国外"	"0.00"	"I6A00306"	"细"	"可育"	"334.96"	"Beta vulgaris L.(甜菜)"	"ZT000534"	"--"	"中"	"18.4"	"1.0"	"--"	"100.0"	"波浪"	"圆锥"	"1118.00"	"5.150"	"95.0"	"--"	"绿"	"--"	"--"	"R"	"Beta(甜菜属)"	"0"	"--"	"--"	"中"	"甜菜研究所"	"浓绿"	"--"	"0.665"	"斜立"	"10.91"	"--"	"薄"	"13.13"	"中波"	"舌形"	"7"	"5.417"	"中"	"混"	"光滑"	"470.25"	"--"	"--"	"38.21"	"2547.55"	"0"	"瑞典"	"--"	"39.4"	"35.0"	"光滑"	"--"	"5.02"	"白"
"341"	"厚"	"Chenopodiaceae(藜科)"	"138.46"	"1.587"	"D22001"	"EM水E"	"80.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"大"	"国外"	"--"	"EMSHUI E"	"深"	"国外"	"3.64"	"I6A00307"	"细"	"可育"	"236.18"	"Beta vulgaris L.(甜菜)"	"ZT000535"	"--"	"中"	"15.8"	"5.0"	"--"	"100.0"	"波浪"	"楔形"	"1318.00"	"3.640"	"87.0"	"--"	"绿"	"--"	"--"	"S"	"Beta(甜菜属)"	"0"	"--"	"--"	"旺"	"甜菜研究所"	"绿"	"--"	"3.696"	"斜立"	"3.64"	"--"	"厚"	"10.44"	"中波"	"舌形"	"12"	"4.182"	"中"	"混"	"光滑"	"540.11"	"--"	"--"	"33.88"	"2258.71"	"0"	"保加利亚"	"--"	"35.2"	"32.0"	"光滑"	"--"	"3.54"	"白"
"342"	"薄"	"Chenopodiaceae(藜科)"	"153.36"	"1.877"	"D02015"	"Mono Hope"	"65.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"Mono Hope"	"--"	"国外"	"2.56"	"I6A00502"	"粗"	"可育"	"463.95"	"Beta vulgaris L.(甜菜)"	"ZT000555"	"--"	"中"	"18.0"	"--"	"--"	"100.0"	"波浪"	"圆锥"	"1540.92"	"3.665"	"70.0"	"--"	"绿"	"--"	"--"	"HS"	"Beta(甜菜属)"	"4"	"--"	"--"	"较弱"	"甜菜研究所"	"绿"	"--"	"3.337"	"斜立"	"5.13"	"--"	"薄"	"13.39"	"中波"	"犁铧"	"5"	"6.212"	"短"	"混"	"光滑"	"556.99"	"--"	"--"	"51.90"	"3459.95"	"0"	"日本"	"--"	"43.8"	"23.0"	"光滑"	"--"	"6.96"	"白"
"343"	"厚"	"Chenopodiaceae(藜科)"	"105.96"	"5.070"	"D05028"	"单ACH30"	"70.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"DAN ACH30"	"--"	"国外"	"0.00"	"I6A00503"	"细"	"可育"	"219.37"	"Beta vulgaris L.(甜菜)"	"ZT000556"	"--"	"宽"	"18.6"	"2.0"	"--"	"100.0"	"波浪"	"圆锥"	"1400.00"	"3.975"	"91.0"	"--"	"绿"	"--"	"--"	"HS"	"Beta(甜菜属)"	"10"	"--"	"--"	"较旺"	"中国农业科学院"	"绿"	"--"	"2.263"	"斜立"	"--"	"--"	"厚"	"12.28"	"中波"	"犁铧"	"6"	"5.116"	"短"	"混"	"光滑"	"348.67"	"--"	"--"	"26.76"	"1783.88"	"0"	"美国"	"--"	"44.7"	"19.0"	"光滑"	"--"	"3.29"	"白"
"344"	"薄"	"Chenopodiaceae(藜科)"	"158.17"	"4.648"	"D05029"	"86-29/10-22"	"85.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"大"	"国外"	"--"	"86-29/10-22"	"--"	"国外"	"0.00"	"I6A00504"	"细"	"可育"	"191.47"	"Beta vulgaris L.(甜菜)"	"ZT000557"	"--"	"宽"	"16.4"	"1.0"	"--"	"90.0"	"波浪"	"圆锥"	"1040.00"	"5.136"	"79.0"	"--"	"绿"	"--"	"--"	"HS"	"Beta(甜菜属)"	"0"	"--"	"--"	"弱"	"甜菜研究所"	"绿"	"--"	"11.172"	"匍匐"	"8.33"	"--"	"薄"	"11.95"	"中波"	"犁铧"	"6"	"11.449"	"短"	"混"	"光滑"	"139.83"	"--"	"--"	"24.01"	"1600.95"	"0"	"美国"	"--"	"42.0"	"23.0"	"光滑"	"--"	"2.87"	"白"
"345"	"厚"	"Chenopodiaceae(藜科)"	"122.93"	"3.578"	"D08002"	"RIEOR"	"75.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"RIEOR"	"--"	"国外"	"0.00"	"I6A00505"	"细"	"可育"	"394.18"	"Beta vulgaris L.(甜菜)"	"ZT000558"	"--"	"中"	"18.6"	"--"	"--"	"100.0"	"波浪"	"圆锥"	"749.00"	"4.291"	"73.0"	"--"	"绿"	"--"	"--"	"S"	"Beta(甜菜属)"	"0"	"--"	"--"	"较旺"	"甜菜研究所"	"绿"	"--"	"10.858"	"斜立"	"19.15"	"--"	"薄"	"14.19"	"中波"	"犁铧"	"8"	"6.250"	"中"	"混"	"光滑"	"444.06"	"--"	"--"	"41.63"	"2775.24"	"0"	"比利时"	"--"	"34.7"	"38.0"	"光滑"	"--"	"5.91"	"白"
"346"	"薄"	"Chenopodiaceae(藜科)"	"122.21"	"2.528"	"D13003"	"S.Beta T33/4453"	"70.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"S.Beta T33/4453"	"--"	"国外"	"0.00"	"I6A00506"	"细"	"可育"	"313.38"	"Beta vulgaris L.(甜菜)"	"ZT000559"	"--"	"中"	"18.4"	"3.0"	"--"	"100.0"	"波浪"	"圆锥"	"1098.00"	"2.104"	"90.0"	"--"	"绿"	"--"	"--"	"HS"	"Beta(甜菜属)"	"0"	"--"	"--"	"中"	"甜菜研究所"	"绿"	"--"	"1.301"	"斜立"	"--"	"--"	"厚"	"18.03"	"小波"	"犁铧"	"6"	"4.575"	"短"	"混"	"光滑"	"379.37"	"--"	"--"	"26.04"	"1735.68"	"0"	"英国"	"--"	"34.0"	"32.0"	"光滑"	"--"	"4.70"	"白"
"347"	"厚"	"Chenopodiaceae(藜科)"	"101.61"	"2.522"	"D18007"	"Bod-165"	"65.0"	"--"	"2x"	"--"	"多"	"--"	"--"	"小"	"国外"	"--"	"Bod-165"	"--"	"国外"	"0.00"	"I6A00507"	"细"	"可育"	"369.92"	"Beta vulgaris L.(甜菜)"	"ZT000560"	"--"	"中"	"15.2"	"1.0"	"--"	"90.0"	"波浪"	"圆锥"	"788.00"	"3.155"	"62.0"	"--"	"绿"	"--"	"--"	"S"	"Beta(甜菜属)"	"0"	"--"	"--"	"中"	"甜菜研究所"	"绿"	"--"	"0.788"	"斜立"	"4.65"	"--"	"薄"	"16.03"	"小波"	"犁铧"	"10"	"3.747"	"中"	"混"	"光滑"	"588.67"	"--"	"--"	"33.08"	"2205.49"	"0"	"罗马尼亚"	"--"	"46.3"	"30.0"	"光滑"	"--"	"5.55"	"白"
